company_name,website,source,search_term,target_city,extracted_email,art_affinity_score,score_details,art_category
Interiorismo en Barcelona | Arquitectura Interior,https://theroom-studio.com/,Google,Decorador de interiores,"Barcelona, Cataluña, España",,0.0,Connection Failed,Neutral
Adela Cabré & Son | Interioristas Barcelona,https://www.adelacabre.com/,Google,Decorador de interiores,"Barcelona, Cataluña, España","info@adelacabre.com,info@adelacabere.com",0.0,M:0/T:0,Neutral
Molins Design: Estudio interiorismo Barcelona y Madrid,https://molinsdesign.com/,Google,Decorador de interiores,"Barcelona, Cataluña, España",info@molinsdesign.com,0.0,M:0/T:0,Neutral
Diseño interiores salario en Barcelona - Jooble,"https://es.jooble.org/salary/dise%C3%B1o-interiores/Barcelona#:~:text=%C2%BFCu%C3%A1nto%20gana%20Dise%C3%B1o%20interiores%20en,15%2C69%20%E2%82%AC%20por%20hora.",Google,Decorador de interiores,"Barcelona, Cataluña, España",,0.0,M:0/T:0,Neutral
"Decoradores de Interiores, Jardines y Diversos Materiales (Tazas ...","https://www.economia.gob.mx/datamexico/es/profile/occupation/decoradores-de-interiores-jardines-y-diversos-materiales-tazas-llaveros-etcetera#:~:text=La%20edad%20promedio%20de%20Decoradores,promedio%20de%20%244.4k%20MX.",Google,Decorador de interiores,"Barcelona, Cataluña, España",datamexico@economia.gob.mx,0.0,M:0/T:0,Neutral
Sezam Studio - Interiorismo y reformas integrales en Barcelona,https://sezam.es/,Google,Decorador de interiores,"Barcelona, Cataluña, España",marina@sezam.es,0.0,M:0/T:0,Neutral
Estudio de Interiorismo en Barcelona | Miriam barrio,https://miriambarrio.com/,Google,Decorador de interiores,"Barcelona, Cataluña, España",hola@miriambarrio.com,0.0,M:0/T:0,Neutral
Interiorismo en Barcelona | Arquitectura Interior,https://theroom-studio.com/,Google,Interiorista,"Barcelona, Cataluña, España",,0.0,Connection Failed,Neutral
Estudio de Interiorismo en Barcelona | Miriam barrio,https://miriambarrio.com/,Google,Interiorista,"Barcelona, Cataluña, España",,0.0,M:0/T:0,Neutral
Sezam Studio - Interiorismo y reformas integrales en ...,https://sezam.es/,Google,Interiorista,"Barcelona, Cataluña, España",marina@sezam.es,0.0,M:0/T:0,Neutral
Interiorista salario en Barcelona - Jooble,"https://es.jooble.org/salary/interiorista/Barcelona#:~:text=%C2%BFCu%C3%A1nto%20dinero%20puedo%20ganar%20como%20Interiorista%20por%20hora%20en%20Barcelona,15%2C87%20%E2%82%AC%20por%20hora.",Google,Interiorista,"Barcelona, Cataluña, España",,0.0,M:0/T:0,Neutral
"Interior Designer Salary in Barcelona, Spain (2025) - ERI SalaryExpert","https://www.salaryexpert.com/salary/job/interior-designer/spain/barcelona#:~:text=An%20entry%20level%20interior%20designer,average%20salary%20of%2053.228%20%E2%82%AC.",Google,Interiorista,"Barcelona, Cataluña, España",info.eri@erieri.com,0.0,M:0/T:0,Neutral
Etna Studio: Estudio de Interiorismo en Barcelona,https://www.etnastudio.com/,Google,Interiorista,"Barcelona, Cataluña, España",info@etnastudio.com,0.0,M:0/T:0,Neutral
VALENCIA INTERIORISMO Un lujo que te puedes permitir,https://valenciainteriorismo.com/,Google,Diseñador de interiores,"Valencia, Comunidad Valenciana, España",info@zavan.es,0.0,M:0/T:0,Neutral
Majo Flores Estudio. Interiorismo y decoración en Valencia.,https://majoflores.com/,Google,Diseñador de interiores,"Valencia, Comunidad Valenciana, España",info@majoflores.com,0.0,M:1/T:1,Neutral
Estudio interioristas Valencia,https://ideasinteriorismo.com/,Google,Diseñador de interiores,"Valencia, Comunidad Valenciana, España",info@ideasinteriorismo.com,0.0,M:0/T:0,Neutral
Estudio de Interiorismo Valencia - Marau Diseño de Interiores,https://www.marauinteriores.es/,Google,Diseñador de interiores,"Valencia, Comunidad Valenciana, España",info@marauinteriores.es,0.0,M:0/T:0,Neutral
Estudio de interiorismo Valencia | Balma,https://balmaestudio.com/,Google,Diseñador de interiores,"Valencia, Comunidad Valenciana, España",hola@balmaestudio.com,0.0,M:0/T:0,Neutral
VALENCIA INTERIORISMO Un lujo que te puedes permitir,https://valenciainteriorismo.com/,Google,Decorador de interiores,"Valencia, Comunidad Valenciana, España",info@zavan.es,0.0,M:0/T:0,Neutral
"Decoradores de Interiores, Jardines y Diversos Materiales (Tazas ...","https://www.economia.gob.mx/datamexico/es/profile/occupation/decoradores-de-interiores-jardines-y-diversos-materiales-tazas-llaveros-etcetera#:~:text=La%20edad%20promedio%20de%20Decoradores,promedio%20de%20%244.4k%20MX.",Google,Decorador de interiores,"Valencia, Comunidad Valenciana, España",datamexico@economia.gob.mx,0.0,M:0/T:0,Neutral
Majo Flores Estudio. Interiorismo y decoración en Valencia.,https://majoflores.com/,Google,Decorador de interiores,"Valencia, Comunidad Valenciana, España",info@majoflores.com,0.0,M:1/T:1,Neutral
Estudio de Interiorismo Valencia - Marau Diseño de Interiores,https://www.marauinteriores.es/,Google,Decorador de interiores,"Valencia, Comunidad Valenciana, España",info@marauinteriores.es,0.0,M:0/T:0,Neutral
Estudio de interiorismo Valencia | Balma,https://balmaestudio.com/,Google,Decorador de interiores,"Valencia, Comunidad Valenciana, España",hola@balmaestudio.com,0.0,M:0/T:0,Neutral
▷ Interiorista y Decorador de Interiores Valencia | Estudio ...,https://theroom-studio.com/decorador-interiores-valencia/,Google,Decorador de interiores,"Valencia, Comunidad Valenciana, España",,0.0,Connection Failed,Neutral
VALENCIA INTERIORISMO Un lujo que te puedes permitir,https://valenciainteriorismo.com/,Google,Interiorista,"Valencia, Comunidad Valenciana, España",info@zavan.es,0.0,M:0/T:0,Neutral
Majo Flores Estudio. Interiorismo y decoración en Valencia.,https://majoflores.com/,Google,Interiorista,"Valencia, Comunidad Valenciana, España",info@majoflores.com,0.0,M:1/T:1,Neutral
"Decoradores de Interiores, Jardines y Diversos Materiales (Tazas ...","https://www.economia.gob.mx/datamexico/es/profile/occupation/decoradores-de-interiores-jardines-y-diversos-materiales-tazas-llaveros-etcetera#:~:text=La%20edad%20promedio%20de%20Decoradores,promedio%20de%20%244.4k%20MX.",Google,Interiorista,"Valencia, Comunidad Valenciana, España",datamexico@economia.gob.mx,0.0,M:0/T:0,Neutral
Estudio de Interiorismo Valencia - Marau Diseño de ...,https://www.marauinteriores.es/,Google,Interiorista,"Valencia, Comunidad Valenciana, España",info@marauinteriores.es,0.0,M:0/T:0,Neutral
Estudio de interiorismo Valencia | Balma,https://balmaestudio.com/,Google,Interiorista,"Valencia, Comunidad Valenciana, España",hola@balmaestudio.com,0.0,M:0/T:0,Neutral
Los Diseñadores de Interiores Más Destacados ... - Decorilla,https://www.decorilla.com/online-decorating/es/los-disenadores-de-interiores-mas-destacados-de-valencia-espana/,Google,Interiorista,"Valencia, Comunidad Valenciana, España","flags@2x.webp,globe@2x.webp,help@decorilla.com",0.0,M:1/T:1,Neutral
Antonio Calzado Estudio,https://antoniocalzado.com/,Google,Diseñador de interiores,"Sevilla, Andalucía, España",info@antoniocalzado.com,0.0,M:0/T:0,Neutral
De Interiorismo: Interiorismo en Sevilla,https://deinteriorismo.com/,Google,Diseñador de interiores,"Sevilla, Andalucía, España",,0.0,Connection Failed,Neutral
Estudio de arquitectura e interiorismo en Sevilla,https://lascasasdeiridella.es/,Google,Diseñador de interiores,"Sevilla, Andalucía, España",info@lascasasdeiridella.es,0.0,M:0/T:0,Neutral
Interiorista y Decoradora de Interiores en Sevilla y Online,https://diversointeriorismo.es/,Google,Diseñador de interiores,"Sevilla, Andalucía, España",info@diversointeriorismo.es,0.0,M:0/T:0,Neutral
Antonio Ternero Interiorismo – Interiorismo en Sevilla,https://antonioternerointeriorismo.com/,Google,Diseñador de interiores,"Sevilla, Andalucía, España",diantonioterneromartin@gmail.com,0.0,M:1/T:1,Neutral
De Interiorismo: Interiorismo en Sevilla,https://deinteriorismo.com/,Google,Decorador de interiores,"Sevilla, Andalucía, España",,0.0,Connection Failed,Neutral
Estudio de arquitectura e interiorismo en Sevilla,https://lascasasdeiridella.es/,Google,Decorador de interiores,"Sevilla, Andalucía, España",info@lascasasdeiridella.es,0.0,M:0/T:0,Neutral
"Decoradores de Interiores, Jardines y Diversos Materiales (Tazas ...","https://www.economia.gob.mx/datamexico/es/profile/occupation/decoradores-de-interiores-jardines-y-diversos-materiales-tazas-llaveros-etcetera#:~:text=La%20edad%20promedio%20de%20Decoradores,promedio%20de%20%244.4k%20MX.",Google,Decorador de interiores,"Sevilla, Andalucía, España",datamexico@economia.gob.mx,0.0,M:0/T:0,Neutral
Antonio Calzado Estudio,https://antoniocalzado.com/,Google,Decorador de interiores,"Sevilla, Andalucía, España",info@antoniocalzado.com,0.0,M:0/T:0,Neutral
Interiorista y Decoradora de Interiores en Sevilla y Online,https://diversointeriorismo.es/,Google,Decorador de interiores,"Sevilla, Andalucía, España",info@diversointeriorismo.es,0.0,M:0/T:0,Neutral
De Interiorismo: Interiorismo en Sevilla,https://deinteriorismo.com/,Google,Interiorista,"Sevilla, Andalucía, España",,0.0,Connection Failed,Neutral
Antonio Calzado Estudio,https://antoniocalzado.com/,Google,Interiorista,"Sevilla, Andalucía, España",info@antoniocalzado.com,0.0,M:0/T:0,Neutral
Clau Interiorismo: Estudio de Interiorismo en Sevilla,https://clauinteriorismo.com/,Google,Interiorista,"Sevilla, Andalucía, España",atencion@clauinteriorismo.com,0.0,M:0/T:0,Neutral
Estudio de arquitectura e interiorismo en Sevilla,https://lascasasdeiridella.es/,Google,Interiorista,"Sevilla, Andalucía, España",info@lascasasdeiridella.es,0.0,M:0/T:0,Neutral
Interiorista y Decoradora de Interiores en Sevilla y Online,https://diversointeriorismo.es/,Google,Interiorista,"Sevilla, Andalucía, España",info@diversointeriorismo.es,0.0,M:0/T:0,Neutral
¿Cuál es la diferencia entre interiorismo y decoración? - Gunartea,"https://gunartea.com/cual-es-la-diferencia-entre-interiorismo-y-decoracion/#:~:text=Ambas%20disciplinas%20intervienen%20el%20espacio,en%20el%20espacio%20ya%20construido.",Google,Interiorista,"Sevilla, Andalucía, España",info@gunartea.com,0.0,M:0/T:0,Neutral
INTERIORISTAS Decoradoras Zaragoza - María Pía BioInteriors,https://biointeriors.com/,Google,Diseñador de interiores,"Zaragoza, Aragón, España",,0.0,Connection Failed,Neutral
CON MUCHO GUSTO by Jessica Zueras - Interiorismo y ...,https://jessicazueras.es/,Google,Diseñador de interiores,"Zaragoza, Aragón, España",info@jessicazueras.com,0.0,M:0/T:0,Neutral
Noelia Villalba: Interiorista y decoradora en Zaragoza,https://interioristazaragoza.es/,Google,Diseñador de interiores,"Zaragoza, Aragón, España",info@interioristazaragoza.es,0.0,M:0/T:0,Neutral
Decoración de interiores Zaragoza - Estudio Angélica Escolano,https://www.angelicaescolano.com/,Google,Diseñador de interiores,"Zaragoza, Aragón, España","angelica@angelicaescolano.com,info@angelicaescolano.com",0.0,M:0/T:0,Neutral
CON MUCHO GUSTO by Jessica Zueras - Interiorismo y ...,https://jessicazueras.es/,Google,Decorador de interiores,"Zaragoza, Aragón, España",info@jessicazueras.com,0.0,M:0/T:0,Neutral
INTERIORISTAS Decoradoras Zaragoza - María Pía BioInteriors,https://biointeriors.com/,Google,Decorador de interiores,"Zaragoza, Aragón, España",,0.0,Connection Failed,Neutral
"Decoradores de Interiores, Jardines y Diversos Materiales (Tazas ...","https://www.economia.gob.mx/datamexico/es/profile/occupation/decoradores-de-interiores-jardines-y-diversos-materiales-tazas-llaveros-etcetera#:~:text=La%20edad%20promedio%20de%20Decoradores,promedio%20de%20%244.4k%20MX.",Google,Decorador de interiores,"Zaragoza, Aragón, España",datamexico@economia.gob.mx,0.0,M:0/T:0,Neutral
Noelia Villalba: Interiorista y decoradora en Zaragoza,https://interioristazaragoza.es/,Google,Decorador de interiores,"Zaragoza, Aragón, España",info@interioristazaragoza.es,0.0,M:0/T:0,Neutral
Decoración de interiores Zaragoza - Estudio Angélica Escolano,https://www.angelicaescolano.com/,Google,Decorador de interiores,"Zaragoza, Aragón, España","angelica@angelicaescolano.com,info@angelicaescolano.com",0.0,M:0/T:0,Neutral
Diseño de Interiores Zaragoza Metro 7,https://metro7.es/interiorismo-zaragoza/,Google,Decorador de interiores,"Zaragoza, Aragón, España","hola@metro7.es,info@metro7.es",0.0,M:0/T:0,Neutral
Noelia Villalba: Interiorista y decoradora en Zaragoza,https://interioristazaragoza.es/,Google,Interiorista,"Zaragoza, Aragón, España",info@interioristazaragoza.es,0.0,M:0/T:0,Neutral
Interioristas Decoradoras Zaragoza - Maria Pia BioInteriors,https://biointeriors.com/,Google,Interiorista,"Zaragoza, Aragón, España",,0.0,Connection Failed,Neutral
CON MUCHO GUSTO by Jessica Zueras - Interiorismo y ...,https://jessicazueras.es/,Google,Interiorista,"Zaragoza, Aragón, España",info@jessicazueras.com,0.0,M:0/T:0,Neutral
Decoración de interiores Zaragoza - Estudio Angélica Escolano,https://www.angelicaescolano.com/,Google,Interiorista,"Zaragoza, Aragón, España","angelica@angelicaescolano.com,info@angelicaescolano.com",0.0,M:0/T:0,Neutral
¿Cuál es la diferencia entre interiorismo y decoración? - Gunartea,"https://gunartea.com/cual-es-la-diferencia-entre-interiorismo-y-decoracion/#:~:text=Ambas%20disciplinas%20intervienen%20el%20espacio,en%20el%20espacio%20ya%20construido.",Google,Interiorista,"Zaragoza, Aragón, España",info@gunartea.com,0.0,M:0/T:0,Neutral
Estudio interiorismo y decoradores en Zaragoza,https://theroom-studio.com/decorador-interiores-zaragoza/,Google,Interiorista,"Zaragoza, Aragón, España",,0.0,Connection Failed,Neutral
Estudio de Interiorismo y decoración en Málaga,https://www.aldeadecoracion.com/interiorismo/,Google,Diseñador de interiores,"Málaga, Andalucía, España",proyectos@aldeadecoracion.com,0.0,M:0/T:0,Neutral
Laube Studio: Estudio de Interiorismo en Málaga,https://laubestudio.com/,Google,Diseñador de interiores,"Málaga, Andalucía, España",info@laubestudio.com,0.0,M:0/T:0,Neutral
Interni Esterni – Estudio de interiorismo en Málaga,https://www.ie2.es/,Google,Diseñador de interiores,"Málaga, Andalucía, España",info@ie2.es,0.0,M:0/T:0,Neutral
Interiorismo Málaga | Estudio de Interiorismo,https://www.blancacano.es/interiorismo-malaga/,Google,Diseñador de interiores,"Málaga, Andalucía, España",,0.0,M:0/T:0,Neutral
How Much Interior Designers Cost in 2025: Online vs Local,"https://deborainteriors.com/interior-design/interior-designer-cost/#:~:text=Many%20interior%20designers%20charge%20by,charge%20%24300%E2%80%93%24500%2Fhour.",Google,Diseñador de interiores,"Málaga, Andalucía, España",info@deborainteriors.com,0.0,M:0/T:0,Neutral
Salomé Hidalgo Estudio – Interiorismo Decoración Reformas,https://salomehidalgoestudio.es/,Google,Diseñador de interiores,"Málaga, Andalucía, España",info@salomehidalgoestudio.es,0.0,M:0/T:0,Neutral
Diseño de Interiores Málaga Decoración de Negocios,https://www.ursulaortiz.es/,Google,Diseñador de interiores,"Málaga, Andalucía, España",,0.0,M:0/T:0,Neutral
Estudio de interiorismo en Málaga,https://www.lagointerioriza.com/estudio-de-interiorismo-en-malaga/,Google,Diseñador de interiores,"Málaga, Andalucía, España",,0.0,M:0/T:0,Neutral
"Decoradores de Interiores, Jardines y Diversos Materiales (Tazas ...","https://www.economia.gob.mx/datamexico/es/profile/occupation/decoradores-de-interiores-jardines-y-diversos-materiales-tazas-llaveros-etcetera#:~:text=La%20edad%20promedio%20de%20Decoradores,promedio%20de%20%244.4k%20MX.",Google,Decorador de interiores,"Málaga, Andalucía, España",datamexico@economia.gob.mx,0.0,M:0/T:0,Neutral
Estudio de Interiorismo y decoración en Málaga,https://www.aldeadecoracion.com/interiorismo/,Google,Decorador de interiores,"Málaga, Andalucía, España",proyectos@aldeadecoracion.com,0.0,M:0/T:0,Neutral
Interni Esterni – Estudio de interiorismo en Málaga,https://www.ie2.es/,Google,Decorador de interiores,"Málaga, Andalucía, España",info@ie2.es,0.0,M:0/T:0,Neutral
Interiorismo Málaga | Estudio de Interiorismo,https://www.blancacano.es/interiorismo-malaga/,Google,Decorador de interiores,"Málaga, Andalucía, España",,0.0,M:0/T:0,Neutral
Diseño de Interiores Málaga Decoración de Negocios,https://www.ursulaortiz.es/,Google,Decorador de interiores,"Málaga, Andalucía, España",,0.0,M:0/T:0,Neutral
Laube Studio: Estudio de Interiorismo en Málaga,https://laubestudio.com/,Google,Decorador de interiores,"Málaga, Andalucía, España",info@laubestudio.com,0.0,M:0/T:0,Neutral
Estudio de decoración y diseño de interiores en Málaga,https://theroom-studio.com/decoradores-interiores-malaga/,Google,Decorador de interiores,"Málaga, Andalucía, España",,0.0,Connection Failed,Neutral
¿Cuánto cuesta el diseño de interiores? Precios en 2025,"https://www.cronoshare.com.mx/cuanto-cuesta/diseno-interiores#:~:text=El%20precio%20por%20hora%20de,%24200%20o%20%24250%20MXN%2Fm2.",Google,Interiorista,"Málaga, Andalucía, España","cronoshare@cronoshare.com.mx,collection@infegy.com",0.0,M:0/T:0,Neutral
"Interiorista: quién es, qué hace y cómo llegar a serlo - IED Madrid","https://www.ied.es/profesiones/interiorista#:~:text=Su%20objetivo%20consiste%20en%20dar,requisitos%20ergon%C3%B3micos%20contempor%C3%A1neos%2C%20estilo%20deseado.",Google,Interiorista,"Málaga, Andalucía, España","2240x1680_Summer_Global_Design_IEDMadrid@2x.webp,2240x1680_Global_Design_IED_Kunsthal_02@2x.webp,19w_furniture_web@2x.webp,__Infinity_Cheyenne%20Berry_1@2x.avif,AXO%20GENERAL%201@2x.webp,Professions_InteriorDesign_02@2x.webp,19w_furniture_web@2x.avif,Professions_InteriorDesign_02@2x.avif,__Infinity_Cheyenne%20Berry_1@2x.webp,IMAGEN%2005%20%281%29@2x.webp,AXO%20GENERAL%201@2x.avif,CSP-DECORACIO%CC%81N-WEB%20%281%29@2x.webp,2240x1680_Global_Design_IED_Kunsthal_02@2x.avif,IMAGEN%2005%20%281%29@2x.avif,CSP-DECORACIO%CC%81N-WEB%20%281%29@2x.avif,2240x1680_Summer_Global_Design_IEDMadrid@2x.avif,get-image-thumbnail_7@2x.webp,get-image-thumbnail_7@2x.avif",0.0,M:1/T:1,Neutral
Estudio de Interiorismo y decoración en Málaga,https://www.aldeadecoracion.com/interiorismo/,Google,Interiorista,"Málaga, Andalucía, España",proyectos@aldeadecoracion.com,0.0,M:0/T:0,Neutral
Interni Esterni – Estudio de interiorismo en Málaga,https://www.ie2.es/,Google,Interiorista,"Málaga, Andalucía, España",info@ie2.es,0.0,M:0/T:0,Neutral
Laube Studio: Estudio de Interiorismo en Málaga,https://laubestudio.com/,Google,Interiorista,"Málaga, Andalucía, España",info@laubestudio.com,0.0,M:0/T:0,Neutral
Interiorismo Málaga | Estudio de Interiorismo,https://www.blancacano.es/interiorismo-malaga/,Google,Interiorista,"Málaga, Andalucía, España",,0.0,M:0/T:0,Neutral
Morales Interiorismo – Decoración e Interiorista en Málaga ...,https://moralesinteriorismo.com/,Google,Interiorista,"Málaga, Andalucía, España",estudio@moralesinteriorismo.com,0.0,M:0/T:0,Neutral
Estudio de interiorismo en Málaga,https://www.lagointerioriza.com/estudio-de-interiorismo-en-malaga/,Google,Interiorista,"Málaga, Andalucía, España",,0.0,M:0/T:0,Neutral
Salomé Hidalgo Estudio – Interiorismo Decoración ...,https://salomehidalgoestudio.es/,Google,Interiorista,"Málaga, Andalucía, España",info@salomehidalgoestudio.es,0.0,M:0/T:0,Neutral
Inma Guijarro: Home,https://inmaguijarro.com/,Google,Diseñador de interiores,"Murcia, Región de Murcia, España",hola@inmaguijarro.com,0.0,M:0/T:0,Neutral
| ALMA PROJECTS - Diseño de Interiores En Murcia 2025,https://alma-projects.es/,Google,Diseñador de interiores,"Murcia, Región de Murcia, España",info@almaprojects.net,0.0,M:0/T:0,Neutral
Inma Guijarro: Home,https://inmaguijarro.com/,Google,Decorador de interiores,"Murcia, Región de Murcia, España",hola@inmaguijarro.com,0.0,M:0/T:0,Neutral
| ALMA PROJECTS - Diseño de Interiores En Murcia 2025,https://alma-projects.es/,Google,Decorador de interiores,"Murcia, Región de Murcia, España",info@almaprojects.net,0.0,M:0/T:0,Neutral
Inma Guijarro: Home,https://inmaguijarro.com/,Google,Interiorista,"Murcia, Región de Murcia, España","ieX87oS+qgNJrTkb6Efm@UuZFs3At5G.Dw,hola@inmaguijarro.com",0.0,M:0/T:0,Neutral
| ALMA PROJECTS - Diseño de Interiores En Murcia 2025,https://alma-projects.es/,Google,Interiorista,"Murcia, Región de Murcia, España",info@almaprojects.net,0.0,M:0/T:0,Neutral
¿Cuál es la diferencia entre interiorismo y decoración? - Gunartea,"https://gunartea.com/cual-es-la-diferencia-entre-interiorismo-y-decoracion/#:~:text=Ambas%20disciplinas%20intervienen%20el%20espacio,en%20el%20espacio%20ya%20construido.",Google,Interiorista,"Murcia, Región de Murcia, España",info@gunartea.com,0.0,M:0/T:0,Neutral
Mari Carmen Ortuño - Interiorista,https://www.mco-decora.es/,Google,Interiorista,"Murcia, Región de Murcia, España",proyectos@mco-decora.es,0.0,M:0/T:0,Neutral
Estudio de Interiorismo en Mallorca | Angel Martin Studio,https://angelmartin.studio/,Google,Diseñador de interiores,"Palma, Islas Baleares, España","hello@angelmartin.studio,admin@angelmartin.studio",0.0,M:0/T:0,Neutral
"Decoradores de Interiores, Jardines y Diversos Materiales (Tazas ...","https://www.economia.gob.mx/datamexico/es/profile/occupation/decoradores-de-interiores-jardines-y-diversos-materiales-tazas-llaveros-etcetera#:~:text=La%20fuerza%20laboral%20de%20Decoradores,26.3%20horas%20a%20la%20semana.",Google,Diseñador de interiores,"Palma, Islas Baleares, España",datamexico@economia.gob.mx,0.0,M:0/T:0,Neutral
How Much Interior Designers Cost in 2025: Online vs Local,"https://deborainteriors.com/interior-design/interior-designer-cost/#:~:text=Many%20interior%20designers%20charge%20by,charge%20%24300%E2%80%93%24500%2Fhour.",Google,Diseñador de interiores,"Palma, Islas Baleares, España",info@deborainteriors.com,0.0,M:0/T:0,Neutral
"Diseño de interiores en Palma de Mallorca, Jorge Bibiloni ...",https://jorgebibilonistudio.com/,Google,Diseñador de interiores,"Palma, Islas Baleares, España","cv@jorgebibilonistudio.com,info@jorgebibilonistudio.com",0.0,M:0/T:0,Neutral
Estudio de interiorismo en Mallorca,https://mrotger.com/,Google,Diseñador de interiores,"Palma, Islas Baleares, España",interiorisme@mrotger.com,0.0,M:0/T:0,Neutral
