company_name,extracted_email,website,art_affinity_score,art_category,country
Sunshine Coast Interior Design | Home Styling Brisbane Gold ...,claire@sunshinecoastinteriordesign.com.au,https://www.sunshinecoastinteriordesign.com.au/,0.0,Neutral,Australia
Clove Interiors | Australian Interior Design | Central Coast,info@cloveinteriors.com.au,https://cloveinteriors.com.au/,0.0,Neutral,Australia
Blossom Design Studio: Interior Designer Central Coast ...,"asset-4@4x-2.webp,asset-4@4x-1.webp,brooke@blossomdesignstudio.com.au",https://blossomdesignstudio.com.au/,0.0,Neutral,Australia
"Paper Lane Interiors - Interior Designer, Styling","impallari@gmail.com,matt@pixelspread.com,hello@rfuenzalida.com,hello@paperlaneinteriors.com.au",https://paperlaneinteriors.com.au/,0.0,Neutral,Australia
"Paiano Design is an Interior Design Studio in Wollongong,",info@paianodesign.com,https://paianodesign.com/,0.0,Neutral,Australia
Premium Interior Design - Interior Design Geelong,mandy@premiuminteriordesign.com.au,https://www.premiuminteriordesign.com.au/,0.0,Neutral,Australia
Tomarchio Designs | Interior Designer,hello@tomarchiodesigns.com,https://tomarchiodesigns.com/,0.0,Neutral,Australia
Interior Decorator Townsville | Tone Design | Queensland,"linda@tonedesign.co,8c4075d5481d476e945486754f783364@sentry.io",https://www.tonedesign.co/,0.0,Neutral,Australia
Andrea Rice | Architect | Interior Designer | Darwin,andrea@andrearicearchitects.com.au,https://www.andrearicearchitects.com.au/,0.0,Neutral,Australia
Design with Andrea: Homepage,andrea@designwithandrea.com.au,https://designwithandrea.com.au/,0.0,Neutral,Australia
Interior Design Solutions - Nest Design Studio - Bendigo,info@nestdesignstudio.com.au,https://www.nestdesignstudio.com.au/,0.0,Neutral,Australia
Inside Home Living | Bendigo interior designer and ...,carlaanderson1@bigpond.com,https://insidehomeliving.com.au/,0.0,Neutral,Australia
Lydia Maskiell Interiors,"lydia_maskiell@hotmail.com,Glendale_37_@coastpark.creative.jpeg,Glendale_24_@coastpark.creative.jpeg,lydia@lydiamaskeill.com.au,lydia@lydiamaskiell.com,Glendale_22_@coastpark.creative.jpeg,user@domain.com,Glendale_Cottage_02_@coastpark.creative.jpeg,lydia@lydiamaskiell.com.au",https://www.lydiamaskiell.com/,0.0,Neutral,Australia
Samantha Milne Interiors | Bespoke Interior Design Services,"hello@samanthamilne.com,HELLO@SAMANTHAMILNE.COM,8c4075d5481d476e945486754f783364@sentry.io",https://www.samanthamilne.com/,0.0,Neutral,Australia
Style Central Home | Interior Design & Decorating,tracey@stylecentralhome.com.au,https://www.stylecentralhome.com.au/,0.0,Neutral,Australia
Interior Design: PRETTY ON THE INSIDE,hello@prettyontheinside.com.au,https://www.prettyontheinside.com.au/,0.0,Neutral,Australia
Interior Designer | Bunbury | Inspired Styling,"inspiredstyling@outlook.com,8c4075d5481d476e945486754f783364@sentry.io",https://www.inspiredstyling.design/,0.0,Neutral,Australia
About - Merge Design,info@mergedesign.com.au,https://mergedesign.com.au/about/,0.0,Neutral,Australia
Interior Design & Colour Consulting - Bundaberg & Bargara ...,leanne@accentoncolour.com.au,https://accentoncolour.com.au/,0.0,Neutral,Australia
"welcome to design studio 22 - architects, interior designers ...",info@designstudio22.com.au,https://designstudio22.com.au/,0.0,Neutral,Australia
Kristie Peel Designs,kristie@kpeeldesigns.com.au,https://kpeeldesigns.com.au/,0.0,Neutral,Australia
Interior Design Services | Blind Innovations Hervey Bay and ...,info@blindinnovationsherveybay.com,https://blindinnovationsherveybay.com/interior-design-services/,0.0,Neutral,Australia
Katrina Lee Designs | Interior Designer Wagga Wagga,hello@katrinaleedesigns.com,https://katrinaleedesigns.com/,0.0,Neutral,Australia
in House Styling: Home,hello@InHouseStyling.com.au,https://inhousestyling.com.au/,0.0,Neutral,Australia
Indigo Interior Design // Melbourne and Gippsland Interior ...,chelsea@indigointeriordesign.com.au,https://www.indigointeriordesign.com.au/,0.0,Neutral,Australia
Morgan Whinray | Interior Design Services,"hello@morganwhinray.com.au,morganwhinray@gmail.com",https://www.morganwhinray.com.au/,0.0,Neutral,Australia
DESiGNiNG Divas: home,"michelle@designingdivas.com.au,info@designingdivas.com.au",https://designingdivas.com.au/,0.0,Neutral,Australia
The Design Remedy: Interior Design Studio.Designing spaces ...,hello@thedesignremedy.com.au,https://thedesignremedy.com.au/,0.0,Neutral,Australia
