company_name,extracted_email,website,art_affinity_score,art_category,country
Thompson Clarke - Northern Ireland Interior Designers,info@thompsonclarke.com,https://www.thompsonclarke.com/,0.0,Neutral,UK
Interior Designer Belfast | Designers In Northern Ireland ...,info@ianthompsoninteriors.com,https://ianthompsoninteriors.com/,0.0,Neutral,UK
Absolute Interior Designers: Interior Design Newcastle,"Jason@absoluteinteriors.com,jason@absoluteinteriors.com",https://www.absoluteinteriors.com/,0.0,Neutral,UK
GR Studios: Residential & Commercial Interior Design,ray@gr-studios.com,https://gr-studios.com/,0.0,Neutral,UK
Lydia Michie Interior Design | Newcastle upon Tyne,contact@lydiamichieinteriordesign.co.uk,https://www.lydiamichieinteriordesign.co.uk/,0.0,Neutral,UK
Luxury Interior Designer Brighton,studio@susanvenn.com,https://susanvenn.com/interior-designer-brighton/,0.0,Neutral,UK
Adolpho Designs – For Designs as unique as you are…,julie@adolphodesigns.co.uk,https://www.adolphodesigns.co.uk/,0.0,Neutral,UK
Karen Jackman Interiors,"info@ndiscovered.com,impallari@gmail.com,hello@karenjackmaninteriors.co.uk,hello@rfuenzalida.com",https://karenjackmaninteriors.co.uk/,0.0,Neutral,UK
Interior Design-Kingston Graphics-Hull-Yorkshire-Ian Dean,info@kingstongraphics.co.uk,https://www.kingstongraphics.co.uk/interiordesign-k.html,0.0,Neutral,UK
Amii Interiors | United Kingdom,helloamii@icloud.com,https://www.amii-interiors.co.uk/,0.0,Neutral,UK
"Hobbs Home Interiors – Beautiful, Practical Interiors – Styled ...","Jayne@hobbshomeinteriors.co.uk,jayne@hobbshomeinteriors.co.uk",https://hobbshomeinteriors.co.uk/,0.0,Neutral,UK
Interior Designer | Freelance Designer | Wolverhampton,"jennywhittinghamdesign@gmail.com,8c4075d5481d476e945486754f783364@sentry.io",https://www.jennywhittingham.com/interior-design-1,0.0,Neutral,UK
Aston Bentley Interiors Ltd - Wolverhampton,astonbentleyinteriors@gmail.com,https://www.astonbentleyinteriors.co.uk/,0.0,Neutral,UK
Smart Interiors: Bespoke Handmade Soft Furnishings ...,smartinteriors@hotmail.co.uk,https://thesmartinteriors.co.uk/,0.0,Neutral,UK
Brand Interiors Stoke,info@brandinteriors.co.uk,https://brandinteriors.co.uk/brand-interiors-stoke/,0.0,Neutral,UK
Lewis Interiors: Home Interior Design Services in Derby,sales@lewis-interiors.co.uk,https://lewis-interiors.co.uk/,0.0,Neutral,UK
Bespoke Fitted Interiors,sales@kedlestoninteriors.com,https://www.kedlestoninteriors.com/,0.0,Neutral,UK
Paper Room Interiors: Interior Design Hampshire,sarah@paperroominteriors.co.uk,https://paperroominteriors.co.uk/,0.0,Neutral,UK
IRC Interiors – Interior Design,info@ircinteriors.com,https://ircinteriors.com/,0.0,Neutral,UK
"Interior Design Services in Reading, Berkshire",info@annehaimesinteriors.co.uk,https://annehaimesinteriors.co.uk/locations/berkshire/reading/,0.0,Neutral,UK
"Alexander James Interiors, Award winning interior designers","enquiries@aji.co.uk,info@aji.co.uk",https://www.aji.co.uk/,0.0,Neutral,UK
Lynne Frost Interiors - Aberdeen,info@lynnefrostinteriors.com,https://lynnefrostinteriors.com/,0.0,Neutral,UK
"Ambiance | Interior design studio in Aberdeen, Scotland",interiordesign@ambiance.co.uk,https://ambiance.co.uk/,0.0,Neutral,UK
Onyx Interior Design Aberdeen: Home,hi@onyx-interiordesign.com,https://onyx-interiordesign.com/,0.0,Neutral,UK
Interior Designer | Mills and Kinsella Interior Design ...,"enquiries@millsandkinsella.com,8c4075d5481d476e945486754f783364@sentry.io",https://www.millsandkinsella.co.uk/,0.0,Neutral,UK
Interior Designer Northamptonshire | Haysey Design ...,"nichola@hayseydesigns.co.uk,pr@hayseydesigns.co.uk,info@hayseydesigns.co.uk",https://hayseydesigns.co.uk/,0.0,Neutral,UK
Interior Designer Northampton - Alexandra Wilson,"alex@alexandrawilsoninteriors.co.uk,alex@alexandrawilsoninteriors.co.ukAddress",https://alexandrawilsoninteriors.co.uk/interior-designer-northampton/,0.0,Neutral,UK
"L'Amour Interiors Luton, London",sales@lamourinteriors.com,http://lamourinteriors.com/,0.0,Neutral,UK
Kim Partridge Interiors,info@kimpartridge.com,https://www.kimpartridge.com/,0.0,Neutral,UK
Find Interior Designers near me in Luton,sales@businessmagnet.co.uk,https://www.businessmagnet.co.uk/interiordesigners/luton/interiordesigners-near-me-in-luton.htm,0.0,Neutral,UK
Ex-pressions | Design for Living - Interior Design ...,"info@ex-pressions.co.uk,8c4075d5481d476e945486754f783364@sentry.io",https://www.ex-pressions.co.uk/,0.0,Neutral,UK
Cook'S Decorating: Decorators In Swindon,"gavincook803@gmail.com,gcook77@hotmail.co.uk,enquiries@cooksdecorating.uk",https://www.cooksdecorating.uk/,0.0,Neutral,UK
DesignBeau York Interior Designer | BIID Registered ...,"Jj@designbeau.co.uk,jj@designbeau.co.uk",https://designbeau.co.uk/,0.0,Neutral,UK
"David Long Designs - Interior Designers York, Leeds ...",info@davidlongdesigns.co.uk,https://www.davidlongdesigns.co.uk/,0.0,Neutral,UK
JMDA Ltd: Interior Designer York,hello@jmdaltd.co.uk,http://www.jmdaltd.co.uk/,0.0,Neutral,UK
Anna Stone Design | Homes with Heart,studio@annastonedesign.co.uk,https://annastonedesign.co.uk/,0.0,Neutral,UK
Bespoke Interior Design Bournemouth,"ISSY@ISSYRUSHJANSEN.COM,studio@issyrushjansen.com,user@domain.com,STUDIO@ISSYRUSHJANSEN.COM,issy@issyrushjansen.com",https://issyrushjansen.com/interior-design-bournemouth,0.0,Neutral,UK
DM Interior Design Norwich: Home,contact@dm-interiordesign.co.uk,https://www.dm-interiordesign.co.uk/,0.0,Neutral,UK
An experienced decorator| Alan Waring & Daughter,"info@alanwaringanddaughter.co.uk,o@alanwaringanddaughter.co",https://www.alanwaringanddaughter.co.uk/contact,0.0,Neutral,UK
Oxfordshire interior design,info@katelovejoy.com,https://katelovejoy.com/location/oxfordshire/,0.0,Neutral,UK
"Jam Interiors Group: Interior Design Exeter, Devon",showroom@thejamgroup.co.uk,https://jaminteriorsgroup.com/,0.0,Neutral,UK
